,,,,,Roughness_Overflow,Roughness_Absolute,Roughness_Square,Roughness_Overflow_Overflow,Roughness_Overflow_Absolute,Roughness_Overflow_Square,Roughness_Absolute_Overflow,Roughness_Absolute_Absolute,Roughness_Absolute_Square,Roughness_Square_Overflow,Roughness_Square_Absolute,Roughness_Square_Square,Opacity,Blue,Green,Red,Corner Count,Corner Proportion,Horizontal Thickness,Vertical Thickness,Average Thickness,
Plant,Cotton,White Cotton,"White Cotton 13 i=3, j= 4","White Cotton 13 i=3, j= 4 Mask 2.jpg",102.7691571,1.771312261,9.618175287,105.5470546,38.68863745,131.4217553,64.02215038,0.243654215,0.647749042,101.654035,4.283704502,35.07818487,35.01228405,168.0763843,191.4137683,210.618677,3,0.000179587,46.01652893,25.76137539,35.88895216,1
Plant,Cotton,White Cotton,"White Cotton 13 i=4, j= 6","White Cotton 13 i=4, j= 6 Mask 2.jpg",107.4943044,2.08140279,12.5952899,107.8391143,37.14347882,132.5554844,67.0327659,0.236656854,0.634583387,108.0893383,5.024190452,41.18302829,121.7684236,130.489634,141.3479652,145.7582544,0,0,36.00451005,39.05664626,37.53057815,1
Plant,Cotton,White Cotton,"White Cotton 13 i=6, j= 5","White Cotton 13 i=6, j= 5 Mask 2.jpg",102.7722821,1.768738619,10.12436636,106.2768345,38.64983513,134.0365668,59.90555638,0.214626704,0.94049904,98.97834539,4.536985088,28.26251292,56.15517752,153.9507874,171.0650098,181.8594488,0,0,51.05276382,35.84964033,43.45120208,1
Plant,Cotton,White Cotton,"White Cotton 14 i=2, j= 4","White Cotton 14 i=2, j= 4 Mask 1.jpg",103.7485074,1.84991274,10.85854689,106.7429044,39.29209149,133.5763755,63.7915863,0.231285019,0.61927069,102.5974098,4.449159548,40.52806099,21.51453029,167.3967671,190.8365173,208.0970794,1,9.18E-05,40.62313433,31.48253351,36.05283392,1
Plant,Cotton,White Cotton,"White Cotton 14 i=3, j= 5","White Cotton 14 i=3, j= 5 Mask 1.jpg",108.1673665,2.309338132,15.39745384,108.2634806,37.34713057,132.5327601,71.05918816,0.349330134,1.058255016,108.9669399,6.768246351,51.72238886,28.02311434,167.4636764,188.8943615,205.2901893,2,0.000133298,34.32474584,44.01051075,39.16762829,0
Plant,Cotton,White Cotton,"White Cotton 15 i=2, j= 4","White Cotton 15 i=2, j= 4 Mask 0.jpg",102.1995792,1.461622171,7.018862449,104.2559489,38.38718804,133.8557023,58.58299478,0.133850842,0.338871155,97.81427742,2.776407429,22.95944573,29.35369996,167.1289808,187.4073268,202.4508524,33,0.002393906,41.22089628,44.08244163,42.65166895,1
Plant,Cotton,White Cotton,"White Cotton 15 i=4, j= 5","White Cotton 15 i=4, j= 5 Mask 4.jpg",102.9050476,1.591653098,7.862627475,104.3980632,38.38623704,133.7739309,59.24680778,0.139086468,0.353329334,98.48444597,3.058531151,26.880024,29.22273314,172.4644387,192.0077121,210.8037704,10,0.000856898,29.84398977,66.32365945,48.08382461,1
Plant,Cotton,White Cotton,"White Cotton 15 i=4, j= 6","White Cotton 15 i=4, j= 6 Mask 1.jpg",109.9531997,2.854716393,21.57064201,109.7452732,36.68377311,129.7329628,75.37180553,0.48592354,1.730885103,111.6057033,10.04565759,60.8376792,59.178864,144.4192074,159.2165377,168.7544279,21,0.001090739,30.95181772,73.41668285,52.18425029,1
Plant,Cotton,White Cotton,"White Cotton 16 i=2, j= 4","White Cotton 16 i=2, j= 4 Mask 2.jpg",97.35703056,1.170756716,5.117916467,104.0371864,40.52929113,132.1016474,52.49976075,0.09262424,0.236174721,89.31669971,2.014423406,15.99275412,28.93068142,164.8105263,184.8892003,201.1549556,16,0.001093643,24.78229347,29.53620099,27.15924723,1
Plant,Cotton,White Cotton,"White Cotton 16 i=4, j= 5","White Cotton 16 i=4, j= 5 Mask 2.jpg",103.1234335,1.775677379,10.27977316,107.0385073,39.72239726,133.510747,62.45277603,0.231533991,0.638171253,99.58622138,4.362878947,37.61954771,33.9955926,169.5864604,189.8109773,208.0125315,21,0.001470176,27.78793774,28.60752257,28.19773016,0
Plant,Cotton,White Cotton,"White Cotton 16 i=4, j= 6","White Cotton 16 i=4, j= 6 Mask 0.jpg",105.2671233,1.928488507,11.7634084,105.5262364,36.3395635,131.0354075,63.23589505,0.224982586,0.656837706,101.519387,4.835616438,34.9344091,89.68754342,137.5031921,152.8349391,158.9652931,0,0,29.41128882,36.34599156,32.87864019,0
Plant,Cotton,White Cotton,"White Cotton 16 i=5, j= 3","White Cotton 16 i=5, j= 3 Mask 1.jpg",104.0025786,1.934184676,11.59442534,105.5580796,37.54002947,131.7750491,64.22519646,0.279592338,0.78978389,101.5777259,5.074778978,41.26903242,42.9106445,173.5732351,200.4143646,225.2782075,3,0.000368324,21.78826731,65.39516029,43.5917138,1
Plant,Cotton,White Cotton,"White Cotton 17 i=7, j= 3","White Cotton 17 i=7, j= 3 Mask 1.jpg",105.3355957,1.828202642,9.77596655,106.7231245,36.82596049,134.6101685,63.24403103,0.180584172,0.456065931,104.6634953,3.815295116,35.77899649,32.98095831,145.1402169,159.7833121,168.6007999,9,0.000545355,34.80708955,34.91114919,34.85911937,1
Plant,Cotton,White Cotton,"White Cotton 17 i=7, j= 4","White Cotton 17 i=7, j= 4 Mask 1.jpg",105.7755402,1.789848672,9.454042278,106.5658011,38.03044221,134.0680092,62.65318259,0.170700112,0.426720838,103.357534,3.639875169,31.59565448,57.07293453,139.9423575,157.650789,167.3884244,28,0.00164861,31.54895348,75.69808249,53.62351799,1
Plant,Cotton,White Cotton,"White Cotton 2 i=3, j= 5","White Cotton 2 i=3, j= 5 Mask 1.jpg",112.8169865,3.681896639,31.63965885,109.1782414,33.43131282,126.5615799,83.85734592,0.726926592,2.519798964,116.7614986,14.56751955,84.82886587,37.62546251,143.5605361,165.8446622,184.6403878,9,0.000456876,24.40668104,42,33.20334052,0
Plant,Cotton,White Cotton,"White Cotton 2 i=4, j= 2","White Cotton 2 i=4, j= 2 Mask 3.jpg",106.0517005,1.711937914,8.44190824,108.0221411,39.63569961,133.1352431,63.09495549,0.164916686,0.413147683,104.7083999,3.448185346,30.75975805,23.99453426,142.8219788,167.6263837,188.9098482,0,0,25.4116916,36.20661157,30.80915159,0
Plant,Cotton,White Cotton,"White Cotton 2 i=4, j= 2","White Cotton 2 i=4, j= 2 Mask 4.jpg",114.5756908,4.622817427,43.56275075,114.995649,38.07153755,128.3505679,89.33881449,1.05029101,4.842402667,117.9235464,22.64553314,92.4317681,15.65941603,133.6161713,155.1651034,170.9229856,12,0.000678043,47.95934959,25.80382859,36.88158909,1
Plant,Cotton,White Cotton,"White Cotton 2 i=4, j= 4","White Cotton 2 i=4, j= 4 Mask 1.jpg",107.7668975,2.32556325,14.09294841,104.34585,32.90909978,134.1393738,69.22578757,0.316687799,0.825319419,108.8351702,5.811469814,49.63152248,28.57608405,158.3883363,182.9674273,211.2132826,18,0.001755413,29.63294798,22.01311952,25.82303375,1
Plant,Cotton,White Cotton,"White Cotton 2 i=6, j= 5","White Cotton 2 i=6, j= 5 Mask 0.jpg",109.6073552,2.67001631,18.87362551,110.3719682,39.31477877,130.5432735,76.10801284,0.443099911,1.309991056,113.3371389,8.386278739,60.3818067,88.23748797,128.1300505,148.2128051,163.3884154,0,0,43.71006332,169.2027726,106.456418,1
Plant,Cotton,White Cotton,"White Cotton 3 i=5, j= 3","White Cotton 3 i=5, j= 3 Mask 2.jpg",104.472756,1.761833458,8.776141752,104.5784045,36.91498211,134.7435322,63.51276932,0.183678563,0.434073704,103.6481158,3.526661675,31.70410116,25.03430617,171.6055565,197.9321244,222.9322076,0,0,34.05382436,45.61589347,39.83485891,0
Plant,Cotton,White Cotton,"White Cotton 3 i=6, j= 4","White Cotton 3 i=6, j= 4 Mask 0.jpg",103.9888665,1.942486299,11.26339775,105.653591,37.04972599,131.6089991,64.26483992,0.253821748,0.770752812,103.2229016,4.972368042,37.06437843,51.17276134,162.2594601,185.5777573,204.6633018,1,5.77E-05,23.34418471,34.66020954,29.00219713,1
Plant,Cotton,White Cotton,"White Cotton 4 i=2, j= 3","White Cotton 4 i=2, j= 3 Mask 1.jpg",104.5438596,1.802213001,9.956176749,105.3302031,37.8096382,131.1764577,62.70488462,0.2108175,0.556598966,101.2819393,4.035233311,35.91919633,12.85681029,157.9756151,182.2712185,198.5029116,14,0.001019071,22.54841026,31.65785723,27.10313375,1
Plant,Cotton,White Cotton,"White Cotton 4 i=4, j= 2","White Cotton 4 i=4, j= 2 Mask 0.jpg",106.7803695,2.002572197,11.50660587,106.8788729,36.9342336,133.0277096,66.50298141,0.234128376,0.620250205,105.7848708,4.65450719,41.52227289,10.67958857,154.736716,177.5390776,194.3078857,34,0.001987491,34.2800745,33.88389138,34.08198294,1
Plant,Cotton,White Cotton,"White Cotton 4 i=4, j= 5","White Cotton 4 i=4, j= 5 Mask 0.jpg",103.3002057,1.905810995,11.65925332,106.7004915,39.66688744,131.8626207,63.74068393,0.268727995,0.831631052,100.8643985,5.136403249,38.69491407,30.3199659,168.2095998,191.4572644,212.9611684,6,0.000209147,26.70340215,42.8636753,34.78353872,0
Plant,Cotton,White Cotton,"White Cotton 5 i=3, j= 5","White Cotton 5 i=3, j= 5 Mask 0.jpg",103.2537071,1.72381835,9.188137164,106.5134963,38.7673772,133.073911,62.38693234,0.175567655,0.445609361,101.431418,3.613820667,33.10177247,31.65296307,161.3644367,183.1212279,200.3148566,7,0.000405445,35.79027802,37.62386145,36.70706973,0
Plant,Cotton,White Cotton,"White Cotton 5 i=3, j= 5","White Cotton 5 i=3, j= 5 Mask 1.jpg",112.5147424,3.003214843,22.08983191,108.8807752,34.33608891,130.586663,80.44897584,0.524937999,1.675300817,114.9577478,9.982915404,71.34692753,22.57416768,162.823108,186.0570353,204.9991734,40,0.003673769,45.15335744,30.64611967,37.89973856,0
Plant,Cotton,White Cotton,"White Cotton 5 i=4, j= 6","White Cotton 5 i=4, j= 6 Mask 3.jpg",102.1869556,1.433290843,6.48130444,105.3348205,39.69088591,131.7357128,56.87412365,0.104206501,0.257807521,97.52549395,2.468026344,20.72115997,31.82672456,151.6246415,170.7910781,182.4654275,1,0.000106213,23.88785426,26.26832609,25.07809018,0
Plant,Cotton,White Cotton,"White Cotton 5 i=7, j= 4","White Cotton 5 i=7, j= 4 Mask 2.jpg",110.9056535,2.51174743,16.19355727,107.7012665,35.41198605,129.5679148,73.9849486,0.37243025,1.00486417,111.6444567,6.778359031,58.75899413,4.854022931,151.839956,174.7181793,192.6515555,0,0,38.93906276,46.4333081,42.68618543,0
Plant,Cotton,White Cotton,"White Cotton 7 i=4, j= 5","White Cotton 7 i=4, j= 5 Mask 2.jpg",108.1780992,2.453246753,16.24427391,107.3873672,35.89704841,129.574026,73.05637544,0.404191263,1.200826446,110.1530106,7.257142857,58.4501771,36.93060343,169.8971135,189.5528009,207.2709403,0,0,42.88607595,54.34039856,48.61323726,1
Plant,Cotton,White Cotton,"White Cotton 7 i=4, j= 6","White Cotton 7 i=4, j= 6 Mask 3.jpg",101.1371205,1.314479269,5.697273914,105.744858,40.81431603,132.3900588,54.29595168,0.078762651,0.206088802,94.76828273,2.140058766,15.35708456,31.9046888,152.2753611,171.9056558,181.6027095,1,8.16E-05,34.80681818,29.44451507,32.12566663,1
Plant,Cotton,White Cotton,"White Cotton 7 i=5, j= 3","White Cotton 7 i=5, j= 3 Mask 1.jpg",108.4691771,2.385546643,16.14148841,107.5178996,36.22838681,132.3205585,70.56439394,0.365493167,1.095216875,108.3974302,7.010249554,52.77681224,42.22360191,171.2981805,195.3697735,219.6841441,0,0,72.45817196,31.77143668,52.11480432,0
Plant,Cotton,White Cotton,"White Cotton 7 i=5, j= 5","White Cotton 7 i=5, j= 5 Mask 0.jpg",107.5367146,2.397899319,16.09623391,106.4469152,36.35711582,130.7166919,69.74583649,0.315386071,0.844530659,106.8124527,6.306491294,55.24820212,16.79724067,170.9472041,196.2066421,221.5525594,2,0.000189233,24.40705703,58.38886785,41.39796244,1
Plant,Cotton,White Cotton,"White Cotton 7 i=5, j= 5","White Cotton 7 i=5, j= 5 Mask 1.jpg",114.5225905,3.442735696,27.1410832,108.5837234,32.85910784,125.8251027,82.51485338,0.673034674,2.16028274,116.1178718,12.40557837,85.35055879,39.6289566,169.5883477,189.0444126,207.2419293,1,9.55E-05,29.6572238,17.51866617,23.58794499,0
Plant,Cotton,White Cotton,"White Cotton 7 i=5, j= 6","White Cotton 7 i=5, j= 6 Mask 4.jpg",106.9832228,2.143776824,13.12036676,105.7480166,35.18565483,132.6024841,66.44303551,0.262712967,0.726817532,106.397646,5.306931981,42.81297958,31.80069157,149.8523311,167.6231224,176.9514923,2,0.000130047,43.19662921,28.43206993,35.81434957,1
Plant,Cotton,White Cotton,"White Cotton 7 i=6, j= 3","White Cotton 7 i=6, j= 3 Mask 7.jpg",110.7276769,2.753715229,20.0806554,108.8079512,34.68017274,130.348914,76.06211101,0.436301283,1.300266734,112.9530039,8.506160295,65.43744443,52.37579676,160.8477267,179.7679705,196.513716,23,0.002921006,30.64084655,32.9773326,31.80908958,1
Plant,Cotton,White Cotton,"White Cotton 7 i=6, j= 4","White Cotton 7 i=6, j= 4 Mask 0.jpg",112.1347339,2.933543417,21.51834734,107.7194678,34.16911765,129.7122549,77.24173669,0.507002801,1.68662465,113.160014,10.20840336,64.23494398,42.57631854,166.0652615,189.7032421,211.6026189,0,0,30.26748705,29.32238193,29.79493449,1
Plant,Cotton,White Cotton,"White Cotton 7 i=7, j= 4","White Cotton 7 i=7, j= 4 Mask 2.jpg",107.4455798,2.129199566,12.80182691,108.0272488,37.90981576,131.6621768,67.50743149,0.265908035,0.696624865,107.4291686,5.200727667,44.20916551,99.46012684,127.8215032,146.2187476,154.962768,0,0,54.2010809,61.89920106,58.05014098,1
Plant,Cotton,White Cotton,"White Cotton 8 i=4, j= 2","White Cotton 8 i=4, j= 2 Mask 2.jpg",106.9146698,2.04973822,11.83704188,107.7247785,37.13532018,132.7607733,67.36865687,0.246727749,0.656061216,107.0328735,4.83779702,42.48102094,16.12392183,152.6691669,173.7895293,188.1740247,17,0.000855776,25.59856488,34.23620079,29.91738283,1
Plant,Cotton,White Cotton,"White Cotton 8 i=4, j= 6","White Cotton 8 i=4, j= 6 Mask 0.jpg",107.9834021,2.388026424,15.70165153,106.4458299,36.15540875,130.5068538,70.12683732,0.348224608,1.04360033,108.2181668,6.669033856,50.98678778,43.08506775,152.8484023,169.5434729,181.9677153,1,8.26E-05,23.29268308,117.2364681,70.26457559,1
Plant,Cotton,White Cotton,"White Cotton 8 i=5, j= 2","White Cotton 8 i=5, j= 2 Mask 2.jpg",112.5107726,3.19823312,25.79915262,109.4749842,33.82790949,130.7053998,80.32272604,0.564319841,1.897052195,115.1169206,11.59145407,72.36212026,14.14920962,151.3756084,169.4676402,182.6368307,16,0.001442221,30.47527473,27.85657928,29.165927,0
Plant,Cotton,White Cotton,"White Cotton 9 i=3, j= 4","White Cotton 9 i=3, j= 4 Mask 4.jpg",105.9625688,1.996130377,11.02738503,106.5498586,37.84685221,131.8042119,67.5582676,0.27466885,0.735377288,107.159622,4.854591457,42.23277273,36.06728165,169.0322941,190.3248754,208.5058412,0,0,38.17613636,38.30956376,38.24285006,1
Plant,Cotton,White Cotton,"White Cotton 9 i=3, j= 6","White Cotton 9 i=3, j= 6 Mask 3.jpg",105.0813984,2.099510346,13.44458485,107.424051,38.69104407,132.2300321,64.23161165,0.286737219,1.122044964,102.6219133,6.358869057,35.89401358,85.25429913,129.7151206,142.3308413,146.6851111,0,0,51.34711074,41.12855478,46.23783276,1
Plant,Cotton,White Cotton,"White Cotton 9 i=4, j= 2","White Cotton 9 i=4, j= 2 Mask 1.jpg",106.1274908,2.249578666,14.93333003,107.0543274,37.68627937,129.0112521,69.43209081,0.373252701,1.09492416,105.2769902,6.632051155,50.51749777,14.58021754,166.8038662,191.009715,209.420917,9,0.000446097,18.25589648,43.10683761,30.68136704,1
Plant,Cotton,White Cotton,"White Cotton 9 i=4, j= 5","White Cotton 9 i=4, j= 5 Mask 1.jpg",106.6450232,1.984944702,11.37838031,107.3765252,38.53877988,131.3310738,67.32543703,0.252158402,0.685693899,106.2461648,4.79158045,41.54241884,20.14891346,169.9266553,192.5628567,211.8044378,4,0.000285388,30.61556404,37.47326203,34.04441304,0
Plant,Flax,Tan Flax,"Tan Flax 0 i=5, j= 3","Tan Flax 0 i=5, j= 3 Mask 1.JPG",100.7947485,1.499540413,7.512960353,102.9650101,36.57564802,133.5568662,55.19682579,0.108186776,0.285250322,95.40832772,2.668729702,23.01201054,49.14465622,163.1581544,194.7360826,223.5557462,2,6.13E-05,71.12897964,70.49141262,70.81019613,1
Plant,Flax,Tan Flax,"Tan Flax 0 i=7, j= 1","Tan Flax 0 i=7, j= 1 Mask 2.JPG",102.9092507,1.332929195,5.356389428,99.64821775,33.60366149,133.0400097,50.1582808,0.042677013,0.116573715,95.55564985,1.654340446,10.86748303,38.43695868,168.5507668,195.6104746,221.4467479,26,0.001576044,59.5090021,63.44218853,61.47559531,1
Plant,Flax,Tan Flax,"Tan Flax 0 i=7, j= 6","Tan Flax 0 i=7, j= 6 Mask 3.JPG",103.9588093,1.723382849,9.658164171,100.0550985,32.80582352,126.251879,55.61584897,0.117003018,0.294549328,96.37332071,3.037876546,24.3488785,82.92285969,149.6542786,166.9704107,180.2184282,12,0.000710143,41.13964602,34.29428146,37.71696374,0
Plant,Flax,Tan Flax,"Tan Flax 1 i=5, j= 3","Tan Flax 1 i=5, j= 3 Mask 0.JPG",102.3773441,1.640645443,7.468327519,97.53445268,29.559529,131.1298517,53.28587004,0.087821631,0.20726123,95.80838421,2.414467946,19.5472089,39.71363495,169.217825,200.9092396,228.2809485,137,0.007467975,50.95555556,26.42753588,38.69154572,1
Plant,Flax,Tan Flax,"Tan Flax 1 i=6, j= 3","Tan Flax 1 i=6, j= 3 Mask 1.JPG",104.4668977,2.103918228,12.09915996,100.6868355,31.71714739,128.1686542,65.12083652,0.243611584,0.592962463,104.4139693,4.640603889,42.75597721,39.52034819,176.779429,207.7906485,234.1747533,20,0.001174812,48.4985755,40.0807859,44.2896807,0
Plant,Flax,Tan Flax,"Tan Flax 1 i=7, j= 3","Tan Flax 1 i=7, j= 3 Mask 1.JPG",105.6948787,2.414664022,15.47952636,102.1966869,32.15958936,127.8919739,70.09332711,0.341985534,0.890573962,107.7208936,6.173180121,54.60680121,47.4411704,175.6689414,205.2407699,231.4461942,16,0.000933217,49.12320917,29.96830421,39.54575669,0
Plant,Flax,Tan Flax,"Tan Flax 1 i=9, j= 3","Tan Flax 1 i=9, j= 3 Mask 1.JPG",102.3824184,2.071661406,13.14673772,102.7016091,34.95798624,129.5384695,63.63025819,0.280281472,0.812128111,101.042376,5.392042221,40.63465618,36.48364691,166.7045737,195.157233,220.6589404,1,5.17E-05,54.5960452,62.99095656,58.79350088,1
Plant,Flax,Tan Flax,"Tan Flax 10 i=6, j= 1","Tan Flax 10 i=6, j= 1 Mask 0.JPG",102.73205,1.503883823,6.649240122,97.50577508,32.15852752,124.8841608,53.9550152,0.087267815,0.212428234,94.73785883,2.237419791,17.56818642,15.51761548,157.847832,183.652168,207.463866,4,0.000270161,40.67307692,35.89114656,38.28211174,1
Plant,Flax,Tan Flax,"Tan Flax 10 i=6, j= 4","Tan Flax 10 i=6, j= 4 Mask 0.JPG",103.5308384,1.744051874,9.30542224,105.3553559,38.7272031,134.9869039,61.69521597,0.170019402,0.457929133,103.0481977,3.635198611,34.00730113,30.96358761,180.7786486,209.9720726,235.4851301,1,2.55E-05,81.22001921,76.80603069,79.01302495,0
Plant,Flax,Tan Flax,"Tan Flax 10 i=8, j= 2","Tan Flax 10 i=8, j= 2 Mask 0.JPG",106.7155468,2.224571268,13.74754006,105.1998875,36.81422547,123.2866461,73.12038234,0.378971043,1.026539218,108.2100647,6.094180489,52.96845656,7.801076274,175.8136175,202.4464185,224.4809963,31,0.001742944,49.12983425,35.2681292,42.19898173,1
Plant,Flax,Tan Flax,"Tan Flax 10 i=9, j= 2","Tan Flax 10 i=9, j= 2 Mask 0.JPG",105.9435655,2.104706238,13.34742517,103.8821425,34.96321677,125.7429205,67.48049985,0.298498438,0.874987403,105.6468306,5.626625013,41.37523934,4.351198436,166.8803849,194.3025142,216.4889908,21,0.001058094,54.67217631,52.33330388,53.50274009,0
Plant,Flax,Tan Flax,"Tan Flax 11 i=6, j= 1","Tan Flax 11 i=6, j= 1 Mask 0.JPG",101.0121344,1.405081291,6.282409821,99.87396312,34.24557994,127.3324643,54.42404133,0.10902024,0.262928378,94.15111153,2.258851969,18.7725743,25.54777392,156.5747938,181.5972604,204.0648877,0,0,46.7773981,87.66326886,67.22033348,1
Plant,Flax,Tan Flax,"Tan Flax 11 i=7, j= 1","Tan Flax 11 i=7, j= 1 Mask 0.JPG",107.886128,2.324007044,13.72529838,99.05996869,29.1518783,124.6230679,67.45744473,0.280522403,0.700988065,106.756261,5.2108198,48.75953825,49.90085366,156.0387381,180.32629,202.384495,51,0.002494497,19.32804202,34.51524828,26.92164515,0
Plant,Flax,Tan Flax,"Tan Flax 11 i=7, j= 1","Tan Flax 11 i=7, j= 1 Mask 1.JPG",103.615142,1.637722065,7.954922796,100.456085,33.76697659,125.813133,59.57380043,0.168603686,0.393657646,98.91026067,3.031628756,28.13282417,86.28854395,146.1349714,168.7015024,187.525359,56,0.00464846,38.37133408,77.10973099,57.74053253,1
Plant,Flax,Tan Flax,"Tan Flax 11 i=7, j= 2","Tan Flax 11 i=7, j= 2 Mask 1.JPG",107.2897005,2.566202616,17.28759115,101.2627011,31.9921051,117.8617489,71.57729163,0.431145664,1.163984813,106.235521,7.234195143,64.31067318,50.51791261,167.6557189,195.1391467,221.8551886,2,0.000120525,40.14677425,86.71208611,63.42943018,1
Plant,Flax,Tan Flax,"Tan Flax 11 i=8, j= 3","Tan Flax 11 i=8, j= 3 Mask 5.JPG",106.129323,2.352013324,15.22788283,102.0377192,32.53708239,122.8599001,70.75497208,0.403448614,1.160380131,106.4272558,6.803468208,56.80434996,28.91648691,170.4601293,199.1837774,226.9628723,75,0.007347179,49.67741633,50.79542432,50.23642033,1
Plant,Flax,Tan Flax,"Tan Flax 11 i=8, j= 5","Tan Flax 11 i=8, j= 5 Mask 0.JPG",103.7610907,1.739965574,8.693177373,98.53759487,31.45935373,124.8979344,56.86691182,0.129293483,0.311165011,98.44624834,2.974728112,25.83146859,68.77836635,160.5889763,185.6719869,209.8851465,6,0.000234714,25.40316302,102.3116653,63.85741418,1
Plant,Flax,Tan Flax,"Tan Flax 11 i=9, j= 1","Tan Flax 11 i=9, j= 1 Mask 5.JPG",99.88152245,1.47696812,7.086402082,99.40279766,34.95204945,127.1148341,55.80195185,0.130839297,0.322966818,93.02635003,2.628757319,23.36180872,28.54837602,149.6950101,172.2528137,191.1945872,23,0.001496324,30.84516262,59.55821655,45.20168958,1
Plant,Flax,Tan Flax,"Tan Flax 12 i=5, j= 3","Tan Flax 12 i=5, j= 3 Mask 0.JPG",102.9372834,1.863071592,10.03786662,102.0281464,35.01665117,129.659623,64.33809484,0.247569943,0.584904066,101.1677796,4.208858085,42.58422788,33.6357157,176.7408722,206.9359364,234.0528229,0,0,18.11094879,25.55291577,21.83193228,1
Plant,Flax,Tan Flax,"Tan Flax 12 i=7, j= 1","Tan Flax 12 i=7, j= 1 Mask 5.JPG",101.9097987,1.416262671,6.100044072,99.22344645,33.55391509,133.256721,52.66887028,0.070442192,0.182606141,95.17335096,2.02960188,15.20023505,57.31974965,154.8101359,179.0200514,199.1637165,12,0.000881381,35.68897823,42.46861887,39.07879855,1
Plant,Flax,Tan Flax,"Tan Flax 12 i=9, j= 3","Tan Flax 12 i=9, j= 3 Mask 0.JPG",100.7609408,1.409639483,6.060150376,97.98422981,33.31652207,131.5369578,54.01657991,0.101445922,0.231000578,95.01276268,2.214574899,18.32380952,55.57648587,158.1436999,186.8185919,211.6231878,34,0.001310919,72.04687348,82.27853581,77.16270465,1
Plant,Flax,Tan Flax,"Tan Flax 13 i=6, j= 5","Tan Flax 13 i=6, j= 5 Mask 0.JPG",107.6595415,2.223592868,13.23917495,97.88807871,28.53248764,122.2361784,67.70399041,0.300004994,0.779403686,105.5772861,5.311941268,46.23707736,45.57354296,172.1335897,200.763334,225.4862165,15,0.000749101,23.09365535,41.88912134,32.49138835,0
Plant,Flax,Tan Flax,"Tan Flax 13 i=6, j= 6","Tan Flax 13 i=6, j= 6 Mask 0.JPG",95.72103275,1.001439367,3.343198992,96.71338611,34.33015473,133.1030047,42.82115869,0.017362361,0.045699892,84.11514933,0.990824037,4.646095718,9.695322916,161.2201133,185.2408923,206.3313844,159,0.01430242,31.73629272,32.79056047,32.2634266,1
Plant,Flax,Tan Flax,"Tan Flax 13 i=7, j= 1","Tan Flax 13 i=7, j= 1 Mask 1.JPG",103.0538362,1.921021478,11.74119172,102.4408929,35.51789842,122.5534698,64.67185298,0.30131349,0.820452111,98.76221884,5.043125317,42.88420993,53.00769643,154.1065953,179.5316798,200.1523112,6,0.000338219,21.81999914,36.14083571,28.98041743,0
Plant,Flax,Tan Flax,"Tan Flax 13 i=7, j= 2","Tan Flax 13 i=7, j= 2 Mask 2.JPG",97.30107983,1.021536035,3.666889105,98.85616355,36.20735258,133.5378549,46.25667314,0.042222761,0.107316185,84.81752002,1.222154817,7.625333657,42.9968127,170.6537458,197.5397634,223.8857749,78,0.004731574,21.86396546,34.55765199,28.21080872,1
Plant,Flax,Tan Flax,"Tan Flax 13 i=7, j= 3","Tan Flax 13 i=7, j= 3 Mask 0.JPG",101.0469984,1.590174207,8.634603334,101.6252663,35.94604587,125.1752099,59.73373856,0.207795463,0.540230605,95.86182479,3.55326482,31.06849229,56.62892918,171.790651,200.9183533,228.8180964,55,0.003446331,29.26349331,33.59578947,31.42964139,1
Plant,Flax,Tan Flax,"Tan Flax 13 i=7, j= 4","Tan Flax 13 i=7, j= 4 Mask 0.JPG",105.8583987,1.993301936,11.15897436,101.177708,33.26049189,122.3493459,66.6281528,0.275981162,0.674306646,103.7208791,4.49618001,44.04657248,50.52275814,176.442026,207.535789,233.5364169,17,0.001778987,46.71947971,75.79758567,61.25853269,1
Plant,Flax,Tan Flax,"Tan Flax 13 i=9, j= 2","Tan Flax 13 i=9, j= 2 Mask 0.JPG",98.51727962,1.207108976,4.436703012,93.68490113,30.20433684,132.8334873,47.57303025,0.030739851,0.072321814,89.77157642,1.354401528,7.729686441,39.95968563,153.5177405,182.3671307,208.4621165,112,0.006899101,44.27764121,35.06047516,39.66905818,1
Plant,Flax,Tan Flax,"Tan Flax 13 i=9, j= 3","Tan Flax 13 i=9, j= 3 Mask 0.JPG",98.07272638,1.213895317,4.411443203,93.3853464,29.94795411,132.3670786,46.28169777,0.034565956,0.077010193,88.82007977,1.353193166,7.981141366,32.75935386,163.0960118,193.2247661,219.9546529,101,0.00497292,27.809524,44.15,35.979762,1
Plant,Flax,Tan Flax,"Tan Flax 13 i=9, j= 4","Tan Flax 13 i=9, j= 4 Mask 0.JPG",97.08311346,1.058633832,3.619368709,95.65132415,32.14189387,132.5428516,42.91029024,0.028730578,0.061174631,84.96486856,1.079986319,5.932864263,34.91575324,164.4334294,194.6356085,220.6140128,115,0.005618801,25.37862205,44.49130435,34.9349632,1
Plant,Flax,Tan Flax,"Tan Flax 14 i=6, j= 1","Tan Flax 14 i=6, j= 1 Mask 0.JPG",94.99856762,1.104792735,4.608817716,99.09634171,36.91308334,128.0310539,45.2600338,0.053313089,0.133354342,82.45068324,1.468645257,11.43085914,47.61267688,151.292655,175.6377621,197.2209236,98,0.002807379,52.57804222,63.02681584,57.80242903,1
